dealer_group,brand,model,release_year,country,fuel_type,engine_volume,transmission,drive_type,region,quantity,price,income,area,segment,class,date,is_mercur
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,3,70610.07958,211830.2387,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-03-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,4.4,Автомат,Полный,Алматы,1,88933.687,88933.687,г.Алматы,Внедорожники,Полноразмерные SUV,2019-03-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,8,70610.07958,564880.6366,г.Алматы,Внедорожники,Полноразмерные SUV,2019-03-31,False
Автоцентр-Бавария,BMW,X5,2018-01-01,USA,D,3.0,Автомат,Полный,Алматы,1,68159.15119,68159.15119,г.Алматы,Внедорожники,Полноразмерные SUV,2019-03-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Костанай,1,70136.24136,70136.24136,Костанайская область,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Уральск,1,70136.24136,70136.24136,Западно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Усть-Каменогорск,2,70136.24136,140272.4827,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,10,70136.24136,701362.4136,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,10,70136.24136,701362.4136,г.Алматы,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,4.4,Автомат,Полный,Усть-Каменогорск,1,87988.36715,87988.36715,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-05-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Усть-Каменогорск,2,69117.47704,138234.9541,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-05-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,4,69117.47704,276469.9081,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-05-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,4,69117.47704,276469.9081,г.Алматы,Внедорожники,Полноразмерные SUV,2019-05-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Уральск,1,68754.93542,68754.93542,Западно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,4.4,Автомат,Полный,Усть-Каменогорск,2,87526.84213,175053.6843,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Усть-Каменогорск,5,68754.93542,343774.6771,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,10,68754.93542,687549.3542,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,4.4,Автомат,Полный,Алматы,1,87526.84213,87526.84213,г.Алматы,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,6,68754.93542,412529.6125,г.Алматы,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Уральск,1,68438.63471,68438.63471,Западно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-07-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,8,68438.63471,547509.0777,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-07-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,2,68438.63471,136877.2694,г.Алматы,Внедорожники,Полноразмерные SUV,2019-07-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Костанай,1,67922.08052,67922.08052,Костанайская область,Внедорожники,Полноразмерные SUV,2019-08-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Уральск,1,67922.08052,67922.08052,Западно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-08-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Усть-Каменогорск,4,67922.08052,271688.3221,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-08-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,4.4,Автомат,Полный,Нур-Султан,1,86466.59593,86466.59593,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-08-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,10,67922.08052,679220.8052,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-08-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,4.4,Автомат,Полный,Алматы,2,86466.59593,172933.1919,г.Алматы,Внедорожники,Полноразмерные SUV,2019-08-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,10,67922.08052,679220.8052,г.Алматы,Внедорожники,Полноразмерные SUV,2019-08-31,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,9,67858.72067,610728.4861,г.Алматы,Внедорожники,Полноразмерные SUV,2019-09-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,11,67858.72067,746445.9274,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-09-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Усть-Каменогорск,2,67858.72067,135717.4413,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-09-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Уральск,1,67858.72067,67858.72067,Западно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-09-30,False
Автоцентр-Бавария,BMW,X5,2019-01-01,USA,F,3.0,Автомат,Полный,Костанай,1,67858.72067,67858.72067,Костанайская область,Внедорожники,Полноразмерные SUV,2019-09-30,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,1,68143.25272,68143.25272,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-01-31,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Алматы,3,68143.25272,204429.7582,г.Алматы,Внедорожники,Полноразмерные SUV,2019-01-31,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,1,68235.62325,68235.62325,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-02-28,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Усть-Каменогорск,1,68392.57294,68392.57294,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-03-31,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,4,68392.57294,273570.2918,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-03-31,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Алматы,2,68392.57294,136785.1459,г.Алматы,Внедорожники,Полноразмерные SUV,2019-03-31,False
Автоцентр-Бавария,BMW,X6,2019-01-01,USA,F,3.0,Автомат,Полный,Костанай,1,67933.6156,67933.6156,Костанайская область,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X6,2019-01-01,USA,F,3.0,Автомат,Полный,Уральск,1,67933.6156,67933.6156,Западно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X6,2019-01-01,USA,F,3.0,Автомат,Полный,Усть-Каменогорск,1,67933.6156,67933.6156,Восточно-Казахстанская область,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X6,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,4,67933.6156,271734.4624,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X6,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,2,67933.6156,135867.2312,г.Алматы,Внедорожники,Полноразмерные SUV,2019-04-30,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,4.4,Автомат,Полный,Нур-Султан,1,121069.2649,121069.2649,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-05-31,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,4,67753.31631,271013.2652,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-05-31,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Алматы,3,67753.31631,203259.9489,г.Алматы,Внедорожники,Полноразмерные SUV,2019-05-31,False
Автоцентр-Бавария,BMW,X6,2019-01-01,USA,F,3.0,Автомат,Полный,Нур-Султан,1,67397.93011,67397.93011,г.Нур-Султан,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X6,2019-01-01,USA,F,4.4,Автомат,Полный,Алматы,1,120434.2208,120434.2208,г.Алматы,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X6,2019-01-01,USA,F,3.0,Автомат,Полный,Алматы,1,67397.93011,67397.93011,г.Алматы,Внедорожники,Полноразмерные SUV,2019-06-30,False
Автоцентр-Бавария,BMW,X6,2018-01-01,USA,F,3.0,Автомат,Полный,Костанай,1,67087.87219,67087.87219,Костанайская область,Внедорожники,Полноразмерные SUV,2019-07-31,False
